,PHI,TETA,PSI,X_ECI,Y_ECI,Z_ECI,latitude,longitude,Data,Tempo
0,0.010780070154528025,1.0995574287090697,0.0,6957.699573537665,34.39497571398441,67.50393704800123,0.0,-0.04010516465398155,2022-11-10 18:00:10,10.0
1,0.02156014030905605,1.0995574286617125,0.0,6956.4630141555535,68.78587887075201,134.9998595049563,0.5558621856547571,0.2030256861209558,2022-11-10 18:00:20,20.0
2,0.032340210463586164,1.099557428615501,0.0,6954.402246485048,103.16863481446333,202.47974866621104,1.111710564849636,0.44621002266207377,2022-11-10 18:00:30,30.0
3,0.0431202806181562,1.0995574286128287,0.0,6951.517517608145,137.5391698902336,269.93558780243995,1.6675312793023578,0.6895013440641646,2022-11-10 18:00:40,40.0
4,0.05390035077268944,1.099557428614242,0.0,6947.80917345627,171.8934119459183,337.3593631483378,2.223310451065648,0.9329532188918148,2022-11-10 18:00:50,50.0
5,0.06468042092722256,1.0995574286156558,0.0,6943.277658779117,206.22729083241865,404.743064890691,2.7790341726655496,1.176619319992433,2022-11-10 18:01:00,60.0
6,0.07546049108175586,1.0995574286170706,0.0,6937.923517082179,240.53673890407916,472.0786881556183,3.3346884971906854,1.420553459433039,2022-11-10 18:01:10,70.0
7,0.08624056123628918,1.0995574286184855,0.0,6931.747390554473,274.81769151884083,539.3582339951931,3.8902594283284673,1.6648096235885177,2022-11-10 18:01:20,80.0
8,0.09702063139082245,1.0995574286198995,0.0,6924.7500199838105,309.06608753784013,606.5737103731292,4.445732910333955,1.9094420084261436,2022-11-10 18:01:30,90.0
9,0.10780070154535572,1.099557428621313,0.0,6916.932244659071,343.2778698244706,673.7171331493945,5.001094817916126,2.1545050550249885,2022-11-10 18:01:40,100.0
10,0.11858077169988888,1.099557428622727,0.0,6908.295002259517,377.4489857428135,740.780527063596,5.5563309460277255,2.4000534853700324,2022-11-10 18:01:50,110.0
11,0.1293608418544223,1.0995574286241394,0.0,6898.839328731175,411.5753876553779,807.7559267169834,6.111426999544323,2.646142338460947,2022-11-10 18:02:00,120.0
12,0.14014091200895565,1.0995574286255523,0.0,6888.566358150283,445.65303342006223,874.6353775529258,6.666368582818041,2.8928270067761503,2022-11-10 18:02:10,130.0
13,0.15092098216348893,1.0995574286269658,0.0,6877.477322573888,479.67788688626354,941.4109368357052,7.221141189091196,3.140163273132893,2022-11-10 18:02:20,140.0
14,0.1617010523180223,1.0995574286283798,0.0,6865.57355187756,513.6459183900647,1008.0746746274795,7.775730189754758,3.3882073479846913,2022-11-10 18:02:30,150.0
15,0.17248112247255576,1.0995574286297942,0.0,6852.8564735803075,547.5531052484116,1074.6186747632612,8.33012082343625,3.6370159071978874,2022-11-10 18:02:40,160.0
16,0.18326119262708895,1.099557428631207,0.0,6839.327612656707,581.3954322522146,1141.035035823767,8.884298184901356,3.8866461303495266,2022-11-10 18:02:50,170.0
17,0.1940412627816221,1.0995574286326204,0.0,6824.9885913363105,615.1688921583064,1207.315872106005,9.438247213753192,4.137155739589422,2022-11-10 18:03:00,180.0
18,0.204821332936153,1.0995574286326208,0.0,6809.8411288902935,648.8694861801547,1273.4533145914024,9.991952682912798,4.388603039109839,2022-11-10 18:03:10,190.0
19,0.2156014030906862,1.0995574286340342,0.0,6793.8870414055755,682.4932244772741,1339.4395119113963,10.5453991868637,4.641046955266587,2022-11-10 18:03:20,200.0
20,0.22638147324521948,1.0995574286354484,0.0,6777.1282415462065,716.0361266432936,1405.266631310295,11.098571129643366,4.894547077396448,2022-11-10 18:03:30,210.0
21,0.2371615433997527,1.0995574286368621,0.0,6759.566738302253,749.4942221925305,1470.926859605269,11.65145271256371,5.149163699375978,2022-11-10 18:03:40,220.0
22,0.24794161355428607,1.0995574286382763,0.0,6741.204636726223,782.8635510450728,1536.4124041433483,12.204027921641897,5.404957861967858,2022-11-10 18:03:50,230.0
23,0.2587216837088193,1.099557428639691,0.0,6722.044137657008,816.1401640102581,1601.7154937552727,12.75628051472267,5.661991396001414,2022-11-10 18:04:00,240.0
24,0.26950175386335257,1.0995574286411054,0.0,6702.087537431402,849.3201232684863,1666.8283797060358,13.308194008272531,5.920326966434752,2022-11-10 18:04:10,250.0
25,0.2802818240178834,1.0995574286411058,0.0,6681.337227583389,882.399502851305,1731.7433366420228,13.859751663825415,6.18002811734671,2022-11-10 18:04:20,260.0
